"_id",pokemon,moves.0,moves.1,moves.2,moves.3,moves.4,moves.5,moves.6,moves.7,moves.8,moves.9,moves.10,moves.11,moves.12,moves.13,moves.14,moves.15,moves.16,moves.17,moves.18,moves.19,moves.20,moves.21,moves.22,moves.23,moves.24,moves.25,moves.26,moves.27,moves.28,moves.29,moves.30,moves.31,moves.32,moves.33,moves.34,moves.35,moves.36,moves.37,moves.38,moves.39,moves.40,moves.41,moves.42,moves.43,moves.44,moves.45,moves.46,moves.47,moves.48,moves.49,moves.50,moves.51,moves.52,moves.53,moves.54,moves.55,moves.56,moves.57,moves.58,moves.59,moves.60,moves.61,moves.62,moves.63,moves.64,moves.65,moves.66,moves.67,moves.68,moves.69,moves.70,moves.71,moves.72,moves.73,moves.74,moves.75,moves.76,moves.77,moves.78,moves.79,moves.80,moves.81,moves.82,moves.83,moves.84,moves.85,moves.86,moves.87,moves.88,moves.89,moves.90,moves.91,moves.92,moves.93,moves.94,moves.95,moves.96,moves.97,moves.98,moves.99,moves.100,moves.101,moves.102,moves.103,moves.104,moves.105
5e825b9602284d30719df4c1,aron,aerial-ace,ancient-power,attract,autotomize,body-slam,bulldoze,captivate,confide,curse,cut,defense-curl,dig,double-edge,double-team,dragon-rush,earth-power,earthquake,endeavor,endure,facade,frustration,fury-cutter,harden,headbutt,head-smash,heavy-slam,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,iron-defense,iron-head,iron-tail,magnet-rise,metal-burst,metal-claw,metal-sound,mimic,mud-slap,natural-gift,protect,rain-dance,rest,return,reversal,roar,rock-polish,rock-slide,rock-smash,rock-tomb,rollout,round,sandstorm,screech,secret-power,shadow-claw,shock-wave,sleep-talk,smelling-salts,snore,spite,stealth-rock,stomp,strength,substitute,sunny-day,superpower,swagger,tackle,take-down,toxic,uproar,water-pulse,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df4c2,lairon,aerial-ace,aerial-ace,ancient-power,ancient-power,attract,attract,autotomize,autotomize,body-slam,body-slam,bulldoze,bulldoze,captivate,captivate,confide,confide,curse,curse,cut,cut,defense-curl,defense-curl,dig,dig,double-edge,double-edge,double-team,double-team,dragon-rush,dragon-rush,earth-power,earth-power,earthquake,earthquake,endeavor,endeavor,endure,endure,facade,facade,frustration,frustration,fury-cutter,fury-cutter,harden,harden,headbutt,headbutt,head-smash,head-smash,heavy-slam,heavy-slam,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hone-claws,hone-claws,iron-defense,iron-defense,iron-head,iron-head,iron-tail,iron-tail,magnet-rise,magnet-rise,metal-burst,metal-burst,metal-claw,metal-claw,metal-sound,metal-sound,mimic,mimic,mud-slap,mud-slap,natural-gift,natural-gift
5e825b9602284d30719df4c3,aggron,aerial-ace,aerial-ace,aerial-ace,ancient-power,ancient-power,ancient-power,aqua-tail,attract,attract,attract,autotomize,autotomize,autotomize,avalanche,blizzard,block,body-slam,body-slam,body-slam,brick-break,brutal-swing,bulldoze,bulldoze,bulldoze,captivate,captivate,captivate,confide,confide,confide,counter,curse,curse,curse,cut,cut,cut,dark-pulse,defense-curl,defense-curl,defense-curl,dig,dig,dig,double-edge,double-edge,double-edge,double-team,double-team,double-team,dragon-claw,dragon-pulse,dragon-rush,dragon-rush,dragon-rush,dragon-tail,dynamic-punch,earth-power,earth-power,earth-power,earthquake,earthquake,earthquake,endeavor,endeavor,endeavor,endure,endure,endure,facade,facade,facade,fire-blast,fire-punch,flamethrower,flash-cannon,fling,focus-blast,focus-punch,frustration,frustration,frustration,fury-cutter,fury-cutter,fury-cutter,giga-impact,harden,harden,harden,headbutt,headbutt,headbutt,head-smash,head-smash,head-smash,heavy-slam,heavy-slam,heavy-slam,hidden-power-bug,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon
5e825b9602284d30719df4c4,meditite,acupressure,attract,baton-pass,bide,body-slam,brick-break,bulk-up,bullet-punch,calm-mind,captivate,confide,confusion,counter,detect,double-edge,double-team,drain-punch,dream-eater,dynamic-punch,endure,facade,fake-out,feint,fire-punch,flash,fling,focus-blast,focus-punch,force-palm,foresight,frustration,grass-knot,gravity,guard-swap,headbutt,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,high-jump-kick,ice-punch,light-screen,low-kick,low-sweep,magic-coat,meditate,mega-kick,mega-punch,metronome,mimic,mind-reader,mud-slap,natural-gift,pain-split,poison-jab,power-swap,power-trick,power-up-punch,protect,psychic,psycho-cut,psych-up,psyshock,quick-guard,rain-dance,recover,recycle,reflect,rest,retaliate,return,reversal,rock-slide,rock-smash,rock-tomb,role-play,round,secret-power,seismic-toss,shadow-ball,signal-beam,sleep-talk,snore,strength,substitute,sunny-day,swagger,swift,telekinesis,thunder-punch,toxic,trick,vacuum-wave
5e825b9602284d30719df4c5,medicham,acupressure,acupressure,attract,attract,baton-pass,baton-pass,bide,bide,body-slam,body-slam,brick-break,brick-break,bulk-up,bulk-up,bullet-punch,bullet-punch,calm-mind,calm-mind,captivate,captivate,confide,confide,confusion,confusion,counter,counter,detect,detect,double-edge,double-edge,double-team,double-team,drain-punch,drain-punch,dream-eater,dream-eater,dynamic-punch,dynamic-punch,endure,endure,energy-ball,facade,facade,fake-out,fake-out,feint,feint,fire-punch,fire-punch,flash,flash,fling,fling,focus-blast,focus-blast,focus-punch,focus-punch,force-palm,force-palm,foresight,foresight,frustration,frustration,giga-impact,grass-knot,grass-knot,gravity,gravity,guard-swap,guard-swap,headbutt,headbutt,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water
5e825b9602284d30719df4c6,electrike,tackle,thunder-wave,leer,howl,quick-attack,shock-wave,bite,thunder-fang,roar,discharge,charge,wild-charge,thunder,light-screen,rest,thief,snore,protect,attract,rain-dance,facade,swift,ice-fang,fire-fang,round,volt-switch,snarl,eerie-impulse,body-slam,flamethrower,thunderbolt,agility,substitute,endure,sleep-talk,iron-tail,crunch,uproar,electro-ball,psychic-fangs,curse,headbutt,spark,switcheroo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df4c7,manectric,fire-fang,tackle,thunder-wave,leer,howl,quick-attack,shock-wave,bite,thunder-fang,roar,discharge,charge,wild-charge,thunder,electric-terrain,hyper-beam,giga-impact,light-screen,rest,thief,snore,protect,scary-face,attract,rain-dance,facade,swift,ice-fang,round,volt-switch,snarl,eerie-impulse,body-slam,flamethrower,thunderbolt,agility,substitute,endure,sleep-talk,iron-tail,crunch,uproar,hyper-voice,overheat,electro-ball,psychic-fangs,curse,headbutt,spark,switcheroo,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df4c8,plusle,agility,attract,baton-pass,bestow,body-slam,captivate,charge,charge-beam,charm,confide,copycat,counter,covet,defense-curl,discharge,double-edge,double-team,dynamic-punch,echoed-voice,electro-ball,electroweb,encore,endure,entrainment,facade,fake-tears,flash,fling,frustration,grass-knot,growl,headbutt,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,iron-tail,last-resort,light-screen,lucky-chant,magnet-rise,mega-kick,mega-punch,metronome,mimic,mud-slap,mud-sport,nasty-plot,natural-gift,nuzzle,play-nice,protect,quick-attack,rain-dance,rest,return,rollout,round,secret-power,seismic-toss,shock-wave,signal-beam,sing,sleep-talk,snore,spark,substitute,swagger,sweet-kiss,swift,tearful-look,thunder,thunderbolt,thunder-punch,thunder-wave,toxic,uproar,volt-switch,wild-charge,wish,,,,,,,,,,,,,
5e825b9602284d30719df4c9,minun,agility,attract,baton-pass,body-slam,captivate,charge,charge-beam,charm,confide,copycat,counter,covet,defense-curl,discharge,double-edge,double-team,dynamic-punch,echoed-voice,electro-ball,electroweb,encore,endure,entrainment,facade,fake-tears,flash,fling,frustration,grass-knot,growl,headbutt,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,iron-tail,last-resort,light-screen,lucky-chant,magnet-rise,mega-kick,mega-punch,metronome,mimic,mud-slap,nasty-plot,natural-gift,nuzzle,play-nice,protect,quick-attack,rain-dance,rest,return,rollout,round,secret-power,seismic-toss,shock-wave,signal-beam,sing,sleep-talk,snore,spark,substitute,swagger,sweet-kiss,swift,switcheroo,tearful-look,thunder,thunderbolt,thunder-punch,thunder-wave,toxic,trump-card,uproar,volt-switch,water-sport,wild-charge,wish,,,,,,,,,,,,
5e825b9602284d30719df4ca,volbeat,acrobatics,aerial-ace,air-cutter,attract,baton-pass,body-slam,brick-break,bug-bite,bug-buzz,captivate,charge-beam,confide,confuse-ray,counter,dazzling-gleam,defog,dizzy-punch,double-edge,double-team,dynamic-punch,encore,endure,facade,flash,fling,focus-punch,frustration,giga-drain,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,ice-punch,infestation,light-screen,lunge,mega-kick,mega-punch,metronome,mimic,moonlight,mud-slap,natural-gift,ominous-wind,play-rough,power-up-punch,protect,psych-up,quick-attack,rain-dance,rest,return,roost,round,secret-power,seismic-toss,shadow-ball,shock-wave,signal-beam,silver-wind,sleep-talk,snore,solar-beam,string-shot,struggle-bug,substitute,sunny-day,swagger,swift,tackle,tail-glow,tailwind,thief,thunder,thunderbolt,thunder-punch,thunder-wave,toxic,trick,u-turn,water-pulse,zen-headbutt,,,,,,,,,,,
5e825b9602284d30719df4cb,illumise,acrobatics,aerial-ace,air-cutter,aromatherapy,attract,baton-pass,body-slam,brick-break,bug-bite,bug-buzz,captivate,charge-beam,charm,confide,confuse-ray,counter,covet,dazzling-gleam,defog,double-edge,double-team,dynamic-punch,encore,endure,facade,fake-tears,flash,flatter,fling,focus-punch,frustration,giga-drain,growth,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,ice-punch,infestation,light-screen,mega-kick,mega-punch,metronome,mimic,moonlight,mud-slap,natural-gift,ominous-wind,play-nice,play-rough,power-up-punch,protect,psych-up,quick-attack,rain-dance,rest,return,roost,round,secret-power,seismic-toss,shadow-ball,shock-wave,silver-wind,sleep-talk,snore,solar-beam,string-shot,struggle-bug,substitute,sunny-day,swagger,sweet-scent,swift,tackle,tailwind,thief,thunder,thunderbolt,thunder-punch,thunder-wave,toxic,u-turn,water-pulse,wish,zen-headbutt,,,,,,,
5e825b9602284d30719df4cc,roselia,poison-sting,absorb,growth,stun-spore,worry-seed,mega-drain,leech-seed,magical-leaf,toxic-spikes,sweet-scent,giga-drain,synthesis,toxic,petal-blizzard,aromatherapy,ingrain,petal-dance,pin-missile,solar-beam,rest,snore,protect,attract,rain-dance,sunny-day,facade,swift,weather-ball,bullet-seed,venoshock,round,swords-dance,body-slam,substitute,sludge-bomb,spikes,endure,sleep-talk,shadow-ball,uproar,poison-jab,seed-bomb,energy-ball,leaf-storm,power-whip,grass-knot,dazzling-gleam,cotton-spore,extrasensory,life-dew,razor-leaf,sleep-powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df4cd,gulpin,acid-armor,acid-spray,amnesia,attract,belch,body-slam,bullet-seed,captivate,confide,counter,curse,defense-curl,destiny-bond,double-edge,double-team,dream-eater,dynamic-punch,encore,endure,explosion,facade,fire-punch,frustration,gastro-acid,giga-drain,gunk-shot,headbutt,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,ice-beam,ice-punch,infestation,mimic,mud-slap,natural-gift,nightmare,pain-split,poison-gas,pound,power-up-punch,protect,rain-dance,rest,return,rock-smash,rollout,round,secret-power,seed-bomb,self-destruct,shadow-ball,shock-wave,sing,sleep-talk,sludge,sludge-bomb,sludge-wave,smog,snatch,snore,solar-beam,spit-up,stockpile,strength,substitute,sunny-day,swagger,swallow,thunder-punch,toxic,venom-drench,venoshock,water-pulse,wring-out,yawn,,,,,,,,,,,,,,,,,
5e825b9602284d30719df4ce,swalot,acid-armor,acid-armor,acid-spray,acid-spray,amnesia,amnesia,attract,attract,belch,belch,block,body-slam,body-slam,bulldoze,bullet-seed,bullet-seed,captivate,captivate,confide,confide,counter,counter,curse,curse,defense-curl,defense-curl,destiny-bond,destiny-bond,double-edge,double-edge,double-team,double-team,dream-eater,dream-eater,dynamic-punch,dynamic-punch,earthquake,encore,encore,endure,endure,explosion,explosion,facade,facade,fire-punch,fire-punch,frustration,frustration,gastro-acid,gastro-acid,giga-drain,giga-drain,giga-impact,gunk-shot,gunk-shot,headbutt,headbutt,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hyper-beam,ice-beam,ice-beam,ice-punch,ice-punch,infestation,infestation,mimic,mimic,mud-slap,mud-slap,natural-gift,natural-gift,nightmare,nightmare,pain-split
5e825b9602284d30719df4cf,carvanha,agility,ancient-power,aqua-jet,assurance,attract,bite,blizzard,bounce,brine,captivate,confide,crunch,dark-pulse,destiny-bond,dive,double-edge,double-team,endure,facade,focus-energy,frustration,fury-cutter,hail,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hydro-pump,ice-beam,ice-fang,icy-wind,leer,mimic,mud-slap,natural-gift,payback,poison-fang,protect,psychic-fangs,rage,rain-dance,refresh,rest,retaliate,return,round,scald,scary-face,screech,secret-power,sleep-talk,snarl,snore,spite,substitute,super-fang,surf,swagger,swift,take-down,taunt,thief,thrash,torment,toxic,uproar,waterfall,water-pulse,whirlpool,zen-headbutt,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df4d0,sharpedo,agility,agility,ancient-power,ancient-power,aqua-jet,aqua-jet,assurance,assurance,attract,attract,avalanche,bite,bite,blizzard,blizzard,bounce,bounce,brine,brine,bulldoze,captivate,captivate,confide,confide,crunch,crunch,dark-pulse,dark-pulse,destiny-bond,destiny-bond,dive,dive,double-edge,double-edge,double-team,double-team,earthquake,endure,endure,facade,facade,feint,focus-energy,focus-energy,frustration,frustration,fury-cutter,fury-cutter,giga-impact,hail,hail,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hydro-pump,hydro-pump,hyper-beam,ice-beam,ice-beam,ice-fang,ice-fang,icy-wind,icy-wind,leer,leer,liquidation,mimic,mimic,mud-slap,mud-slap,natural-gift,natural-gift,night-slash,payback,payback,poison-fang,poison-fang
5e825b9602284d30719df4d1,wailmer,splash,growl,astonish,water-gun,mist,water-pulse,heavy-slam,brine,whirlpool,dive,bounce,body-slam,rest,amnesia,hydro-pump,water-spout,self-destruct,snore,protect,icy-wind,attract,rain-dance,hail,facade,weather-ball,rock-tomb,avalanche,round,bulldoze,surf,ice-beam,blizzard,earthquake,waterfall,substitute,endure,sleep-talk,hyper-voice,zen-headbutt,scald,body-press,aqua-ring,curse,defense-curl,double-edge,fissure,rollout,soak,thrash,tickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df4d2,wailord,soak,noble-roar,splash,growl,astonish,water-gun,mist,water-pulse,heavy-slam,brine,whirlpool,dive,bounce,body-slam,rest,amnesia,hydro-pump,water-spout,hyper-beam,giga-impact,self-destruct,snore,protect,icy-wind,attract,rain-dance,hail,facade,weather-ball,rock-tomb,avalanche,round,bulldoze,surf,ice-beam,blizzard,earthquake,waterfall,substitute,endure,sleep-talk,hyper-voice,zen-headbutt,iron-head,scald,liquidation,body-press,aqua-ring,curse,defense-curl,double-edge,fissure,rollout,thrash,tickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df4d3,numel,after-you,amnesia,ancient-power,attract,body-slam,bulldoze,captivate,charm,confide,curse,defense-curl,dig,double-edge,double-team,earth-power,earthquake,echoed-voice,ember,endure,facade,fire-blast,flame-burst,flame-charge,flamethrower,focus-energy,frustration,growl,growth,headbutt,heat-wave,heavy-slam,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,howl,incinerate,iron-head,lava-plume,magnitude,mimic,mud-bomb,mud-slap,natural-gift,nature-power,overheat,protect,rest,return,rock-slide,rock-smash,rock-tomb,rollout,round,sandstorm,scary-face,secret-power,sleep-talk,snore,spit-up,stealth-rock,stockpile,stomp,strength,substitute,sunny-day,swagger,swallow,tackle,take-down,toxic,will-o-wisp,yawn,,,,,,,,,,,,,,,,,,,,,
